,Unnamed: 0,Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits,ratings,difficulties,num_ratings
752,752,2022-23,Fall,CS,5934,Capstone Project,Hooshangi,3.91,73.9,23.9,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46,91525,3,5.0,1.0,1.0
753,753,2023-24,Fall,CS,5024,Ethics & Professionalism in CS,Olimpiew,3.87,87.0,2.2,6.5,2.2,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0,46,91995,3,3.9,2.6,6.0
754,754,2021-22,Fall,CS,5744,Software Design and Quality,Edmison,3.88,80.9,12.8,2.1,0.0,2.1,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0,47,83230,3,1.0,5.0,1.0
755,755,2021-22,Spring,CS,5724,Models of HCI,Gracanin,3.83,59.6,31.9,6.4,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,20322,3,1.6,4.4,7.0
756,756,2022-23,Spring,CS,5254,Mobile Application Development,Oliva,3.63,66.0,14.9,2.1,4.3,2.1,4.3,4.3,0.0,0.0,0.0,0.0,2.1,0,47,13530,3,2.5,2.1,17.0
757,757,2023-24,Fall,CS,5644,Machine Learning with Big Data,Butler,3.87,85.1,10.6,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0,47,83501,3,4.2,4.0,3.0
758,758,2018-19,Spring,CS,3754,Cloud Software Development,Back,3.25,50.0,14.6,8.3,6.3,2.1,0.0,6.3,4.2,0.0,0.0,0.0,8.3,9,48,12821,3,3.4,4.5,18.0
759,759,2018-19,Spring,CS,2104,Intro to Problem Solving in CS,Ellis,3.21,12.5,25.0,25.0,20.8,6.3,4.2,2.1,0.0,2.1,0.0,0.0,2.1,1,48,20098,3,2.8,3.8,22.0
760,760,2020-21,Fall,CS,3604,Professionalism in Computing,Dunlap,3.69,75.0,6.3,2.1,6.3,4.2,0.0,2.1,2.1,0.0,0.0,2.1,0.0,0,48,83027,3,5.0,1.0,4.0
761,761,2020-21,Fall,CS,4804,Introduction to AI,Chen,3.5,58.3,14.6,2.1,10.4,2.1,4.2,2.1,0.0,2.1,0.0,4.2,0.0,0,48,91159,3,1.6,3.9,8.0
762,762,2020-21,Spring,CS,4704,Software Engineering Capstone,Noller,3.55,37.5,18.8,18.8,22.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0,48,22148,3,2.3,4.5,34.0
763,763,2021-22,Fall,CS,5604,Info Storage and Ret,Lourentzou,3.98,93.8,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48,83225,3,,,
764,764,2022-23,Fall,CS,1014,Intro Computational Thinking,Hillman,2.91,25.0,8.3,20.8,16.7,2.1,8.3,2.1,2.1,2.1,6.3,0.0,6.3,2,48,83193,3,4.0,3.6,14.0
765,765,2022-23,Fall,CS,4624,Multimedia/Hypertext,Fox,3.34,16.7,35.4,16.7,18.8,6.3,0.0,2.1,2.1,0.0,0.0,0.0,2.1,0,48,83321,3,3.4,4.3,25.0
766,766,2022-23,Fall,CS,5040,Intermed Data Struct/Algorithm,Mengistu,3.75,77.1,4.2,8.3,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0,48,83395,3,0.0,0.0,0.0
767,767,2022-23,Fall,CS,5644,Machine Learning with Big Data,Butler,3.81,58.3,33.3,6.3,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0,48,91033,3,4.2,4.0,3.0
768,768,2022-23,Spring,CS,2104,Intro to Problem Solving in CS,Emebo,3.21,25.0,16.7,10.4,25.0,12.5,2.1,4.2,2.1,0.0,0.0,0.0,2.1,0,48,13296,3,,,
769,769,2018-19,Fall,CS,3754,Cloud Software Development,Balci,2.66,12.2,12.2,8.2,22.4,8.2,6.1,6.1,14.3,2.0,2.0,0.0,6.1,6,49,82721,3,1.5,4.4,10.0
770,770,2019-20,Fall,CS,3744,Intro GUI Programming/Graphics,Luther,3.34,49.0,14.3,4.1,12.2,2.0,2.0,8.2,2.0,2.0,2.0,0.0,2.0,15,49,82832,3,5.0,3.5,4.0
771,771,2021-22,Spring,CS,5254,Mobile Application Development,Kulczycki,3.65,49.0,24.5,8.2,10.2,6.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,13414,3,3.0,3.4,3.0
772,772,2022-23,Fall,CS,3714,Mobile Software Development,Edmison,3.74,87.8,0.0,4.1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.1,4,49,83298,3,1.0,5.0,1.0
773,773,2022-23,Spring,CS,4604,Int Data Base Mgt Sys,Hamouda,3.93,85.7,10.2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,13413,3,5.0,1.9,4.0
774,774,2022-23,Spring,CS,4604,Int Data Base Mgt Sys,Hamouda,3.93,91.8,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,22110,3,5.0,1.9,4.0
775,775,2023-24,Fall,CS,4704,Software Engineering Capstone,Charles,3.85,77.6,10.2,6.1,2.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,83405,3,4.4,2.6,18.0
776,776,2018-19,Fall,CS,3214,Computer Systems,McQuain,2.37,8.0,6.0,8.0,14.0,10.0,6.0,26.0,2.0,10.0,4.0,2.0,4.0,8,50,89533,3,2.9,4.3,23.0
777,777,2019-20,Fall,CS,3714,Mobile Software Development,Balci,3.21,34.0,16.0,10.0,12.0,12.0,4.0,2.0,2.0,6.0,0.0,0.0,2.0,0,50,82830,3,1.5,4.4,10.0
778,778,2020-21,Fall,CS,3214,Computer Systems,Hicks,2.78,20.0,8.0,12.0,22.0,2.0,6.0,14.0,8.0,0.0,2.0,0.0,6.0,2,50,83020,3,0.0,0.0,0.0
779,779,2020-21,Spring,CS,2104,Intro to Problem Solving in CS,Kotut,3.44,34.0,24.0,24.0,4.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,1,50,13074,3,2.8,4.0,16.0
780,780,2020-21,Spring,CS,5525,Data Analytics,Karpatne,3.56,22.0,42.0,18.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50,13294,3,4.5,3.5,4.0
781,781,2021-22,Fall,CS,1014,Intro Computational Thinking,Cao,3.04,38.0,12.0,8.0,14.0,4.0,0.0,8.0,4.0,2.0,0.0,4.0,6.0,2,50,83014,3,2.0,4.9,13.0
782,782,2021-22,Fall,CS,5040,Intermed Data Struct/Algorithm,Farghally,3.73,72.0,6.0,12.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,50,83200,3,4.7,3.3,3.0
783,783,2019-20,Spring,CS,2104,Intro to Problem Solving in CS,Roth,3.63,47.1,29.4,9.8,7.8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1,51,12935,3,4.8,2.8,5.0
784,784,2020-21,Spring,CS,5024,Ethics & Professionalism in CS,Farghally,3.97,94.1,3.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,13279,3,4.7,3.3,3.0
785,785,2022-23,Fall,CS,4264,Principles Computer Security,Hicks,3.56,45.1,11.8,11.8,27.5,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51,83318,3,0.0,0.0,0.0
786,786,2023-24,Fall,CS,5764,Information Visualization,Jafari,3.49,43.1,21.6,13.7,11.8,3.9,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0,51,83510,3,3.9,2.8,35.0
787,787,2023-24,Fall,CS,5624,Natural Language Processing,Wang,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,83519,3,3.1,3.1,4.0
788,788,2023-24,Fall,CS,5914,TS: Al Tools Software Devp,Atkinson,3.93,88.2,7.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,91812,3,1.8,3.8,3.0
789,789,2018-19,Spring,CS,1014,Intro Computational Thinking,Kafura,3.41,48.1,15.4,11.5,9.6,1.9,3.8,1.9,3.8,0.0,0.0,0.0,3.8,1,52,12735,3,4.7,2.7,3.0
790,790,2018-19,Spring,CS,4824,Machine Learning,Huang,3.58,44.2,28.8,11.5,5.8,1.9,3.8,0.0,1.9,0.0,1.9,0.0,0.0,8,52,19514,3,1.5,4.5,9.0
791,791,2018-19,Spring,CS,5824,Advanced Machine Learning,Huang,3.62,40.4,25.0,28.8,0.0,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0.0,0,52,19515,3,1.5,4.5,9.0
792,792,2019-20,Spring,CS,4624,Multimedia/Hypertext,Fox,3.53,38.5,25.0,19.2,9.6,3.8,1.9,0.0,0.0,0.0,0.0,0.0,1.9,0,52,13033,3,3.4,4.3,25.0
793,793,2022-23,Fall,CS,1054,Intro to Programming in Java,Barnette,2.19,1.9,3.8,9.6,13.5,13.5,11.5,15.4,11.5,5.8,1.9,3.8,7.7,20,52,83195,3,2.0,4.1,51.0
794,794,2022-23,Spring,CS,1014,Intro Computational Thinking,Hillman,2.52,7.7,13.5,17.3,15.4,11.5,1.9,7.7,3.8,1.9,5.8,3.8,9.6,5,52,13274,3,4.0,3.6,14.0
795,795,2022-23,Spring,CS,5024,Ethics & Professionalism in CS,Farghally,3.99,96.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,13519,3,4.7,3.3,3.0
796,796,2022-23,Spring,CS,5764,Information Visualization,Wenskovitch,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,13556,3,4.1,2.9,18.0
797,797,2022-23,Spring,CS,5244,Web Application Development,Kulczycki,3.71,59.6,23.1,5.8,5.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1,52,22060,3,3.0,3.4,3.0
798,798,2023-24,Fall,CS,1014,Intro Computational Thinking,Hillman,3.46,51.9,13.5,15.4,5.8,5.8,1.9,0.0,0.0,0.0,0.0,0.0,5.8,2,52,83275,3,4.0,3.6,14.0
799,799,2023-24,Fall,CS,1014,Intro Computational Thinking,Cao,3.13,36.5,19.2,13.5,3.8,1.9,5.8,7.7,1.9,1.9,0.0,0.0,7.7,2,52,83276,3,2.0,4.9,13.0
800,800,2023-24,Fall,CS,5704,Software Engineering,Kulczycki,3.81,65.4,19.2,7.7,5.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,83504,3,3.0,3.4,3.0
801,801,2020-21,Fall,CS,2505,Intro Computer Organization,McPherson,2.92,15.1,13.2,5.7,24.5,9.4,7.5,20.8,1.9,1.9,0.0,0.0,0.0,1,53,82993,3,5.0,3.8,32.0
802,802,2020-21,Spring,CS,1054,Intro to Programming in Java,Farghally,2.8,22.6,3.8,15.1,11.3,17.0,11.3,3.8,1.9,3.8,1.9,3.8,3.8,6,53,13051,3,4.7,3.3,3.0
803,803,2020-21,Spring,CS,4824,Machine Learning,Huang,3.18,37.7,13.2,13.2,5.7,7.5,3.8,7.5,1.9,3.8,3.8,1.9,0.0,4,53,13184,3,1.5,4.5,9.0
804,804,2021-22,Fall,CS,4104,Data and Algorithm Analysis,Murali,2.75,20.8,0.0,9.4,20.8,11.3,11.3,11.3,9.4,0.0,1.9,1.9,1.9,7,53,91303,3,4.1,3.1,22.0
805,805,2021-22,Fall,CS,4624,Multimedia/Hypertext,Fox,3.02,13.2,15.1,22.6,26.4,5.7,1.9,7.5,1.9,0.0,1.9,0.0,3.8,1,53,91306,3,3.4,4.3,25.0
806,806,2021-22,Spring,CS,5254,Mobile Application Development,Kulczycki,3.89,77.4,15.1,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53,21613,3,3.0,3.4,3.0
807,807,2022-23,Fall,CS,3214,Computer Systems,Yazdani,2.5,13.2,0.0,11.3,15.1,22.6,9.4,7.5,5.7,3.8,1.9,0.0,9.4,4,53,91909,3,1.9,3.6,14.0
808,808,2019-20,Spring,CS,3704,Intermed Software Des,Servant Cortes,3.94,92.6,0.0,5.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,13021,3,,,
809,809,2019-20,Spring,CS,3744,Intro GUI Programming/Graphics,Lee,3.75,57.4,25.9,5.6,3.7,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,19683,3,3.9,2.8,19.0
810,810,2020-21,Spring,CS,5704,Software Engineering,Kulczycki,3.58,48.1,20.4,7.4,16.7,1.9,1.9,1.9,0.0,1.9,0.0,0.0,0.0,0,54,13306,3,3.0,3.4,3.0
811,811,2021-22,Spring,CS,3754,Cloud Software Development,Esakia,3.76,70.4,16.7,1.9,7.4,0.0,1.9,0.0,0.0,0.0,0.0,0.0,1.9,3,54,13295,3,4.5,1.5,2.0
812,812,2022-23,Fall,CS,1044,Intro Prog in C,Stevens,3.18,37.0,16.7,5.6,13.0,7.4,7.4,1.9,3.7,1.9,0.0,1.9,3.7,4,54,83194,3,2.1,3.6,13.0
813,813,2022-23,Fall,CS,4104,Data and Algorithm Analysis,Heath,2.83,14.8,9.3,18.5,18.5,13.0,3.7,11.1,0.0,0.0,7.4,0.0,3.7,12,54,83307,3,5.0,2.6,29.0
814,814,2022-23,Fall,CS,4104,Data and Algorithm Analysis,Hoang,2.41,14.8,5.6,7.4,9.3,9.3,14.8,14.8,5.6,3.7,5.6,0.0,9.3,4,54,83308,3,3.3,3.8,25.0
815,815,2023-24,Fall,CS,4264,Principles Computer Security,Hicks,3.31,25.9,11.1,13.0,37.0,7.4,3.7,1.9,0.0,0.0,0.0,0.0,0.0,0,54,83397,3,0.0,0.0,0.0
816,816,2023-24,Fall,CS,4624,Multimedia/Hypertext,Farag,3.88,74.1,14.8,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,83400,3,2.9,3.5,54.0
817,817,2018-19,Spring,CS,3714,Mobile Software Development,Esakia,3.61,65.5,5.5,10.9,3.6,3.6,5.5,3.6,0.0,1.8,0.0,0.0,0.0,4,55,12817,3,4.5,1.5,2.0
818,818,2018-19,Spring,CS,5044,Object-Oriented Pgmming Java,Kulczycki,3.49,43.6,18.2,10.9,12.7,10.9,0.0,1.8,0.0,0.0,0.0,0.0,1.8,0,55,12861,3,3.0,3.4,3.0
819,819,2020-21,Fall,CS,1014,Intro Computational Thinking,Gusukuma,3.23,32.7,16.4,12.7,10.9,10.9,3.6,7.3,1.8,0.0,1.8,0.0,1.8,0,55,82933,3,5.0,3.2,7.0
820,820,2020-21,Spring,CS,3754,Cloud Software Development,Esakia,3.58,67.3,7.3,9.1,1.8,1.8,1.8,1.8,5.5,1.8,1.8,0.0,0.0,3,55,13171,3,4.5,1.5,2.0
821,821,2023-24,Fall,CS,5024,Ethics & Professionalism in CS,Farghally,3.98,92.7,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55,83470,3,4.7,3.3,3.0
822,822,2023-24,Fall,CS,5805,Machine Learning,Jafari,2.84,7.3,16.4,20.0,16.4,9.1,9.1,7.3,9.1,1.8,1.8,0.0,1.8,0,55,92020,3,3.9,2.8,35.0
823,823,2019-20,Fall,CS,5824,Advanced Machine Learning,Huang,3.8,62.5,21.4,8.9,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,90119,3,1.5,4.5,9.0
824,824,2019-20,Spring,CS,2104,Intro to Problem Solving in CS,Ellis,3.72,42.9,35.7,16.1,3.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,56,12937,3,2.8,3.8,22.0
825,825,2021-22,Spring,CS,4704,Software Engineering Capstone,Seyam,3.83,80.4,12.5,0.0,3.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,1.8,0,56,20356,3,5.0,3.0,160.0
826,826,2022-23,Fall,CS,5024,Ethics & Professionalism in CS,Yao,3.97,92.9,5.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,83391,3,4.0,3.0,1.0
827,827,2022-23,Fall,CS,5024,Ethics & Professionalism in CS,Farghally,3.95,92.9,3.6,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,83392,3,4.7,3.3,3.0
828,828,2022-23,Spring,CS,5704,Software Engineering,Brown,3.93,87.5,7.1,3.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,13551,3,4.0,3.7,6.0
829,829,2022-23,Spring,CS,5824,Advanced Machine Learning,Lourentzou,3.94,87.5,8.9,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,56,13560,3,,,
830,830,2022-23,Spring,CS,5934,Capstone Project,Hamouda,3.99,98.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,20671,3,5.0,1.9,4.0
831,831,2019-20,Spring,CS,2104,Intro to Problem Solving in CS,Ellis,3.73,50.9,24.6,15.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,12936,3,2.8,3.8,22.0
832,832,2019-20,Spring,CS,5824,Advanced Machine Learning,Huang,3.95,89.5,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,13160,3,1.5,4.5,9.0
833,833,2021-22,Spring,CS,5024,Ethics & Professionalism in CS,Farghally,3.91,89.5,5.3,1.8,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,57,13406,3,4.7,3.3,3.0
834,834,2022-23,Fall,CS,5934,Capstone Project,Farghally,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,83433,3,4.7,3.3,3.0
835,835,2022-23,Spring,CS,1044,Intro Prog in C,Stevens,3.17,50.9,5.3,8.8,8.8,5.3,3.5,1.8,1.8,5.3,3.5,0.0,5.3,1,57,13275,3,2.1,3.6,13.0
836,836,2022-23,Spring,CS,3724,Human-Computr Intrctn,Kulak,2.96,14.0,8.8,12.3,24.6,19.3,12.3,5.3,0.0,1.8,0.0,0.0,1.8,2,57,13399,3,1.5,3.9,8.0
837,837,2018-19,Spring,CS,5254,Mobile Application Development,Kulczycki,3.78,56.9,29.3,6.9,3.4,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0,58,18978,3,3.0,3.4,3.0
838,838,2020-21,Fall,CS,5644,Machine Learning with Big Data,Ramakrishnan,3.76,65.5,19.0,8.6,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0,58,83129,3,5.0,4.0,3.0
839,839,2021-22,Spring,CS,3724,Human-Computr Intrctn,Gusukuma,3.56,41.4,27.6,15.5,8.6,1.7,0.0,1.7,1.7,0.0,0.0,0.0,1.7,2,58,13293,3,5.0,3.2,7.0
840,840,2022-23,Fall,CS,4804,Introduction to AI,Chen,3.25,34.5,12.1,15.5,10.3,8.6,8.6,6.9,0.0,0.0,1.7,1.7,0.0,2,58,83329,3,1.6,3.9,8.0
841,841,2022-23,Spring,CS,5254,Mobile Application Development,Oliva,3.82,81.0,8.6,3.4,3.4,0.0,1.7,0.0,0.0,0.0,0.0,0.0,1.7,0,58,13529,3,2.5,2.1,17.0
842,842,2018-19,Fall,CS,1014,Intro Computational Thinking,Kafura,3.31,32.2,30.5,15.3,1.7,5.1,0.0,3.4,6.8,1.7,0.0,0.0,3.4,4,59,82639,3,4.7,2.7,3.0
843,843,2018-19,Spring,CS,5704,Software Engineering,Kulczycki,3.63,42.4,23.7,18.6,8.5,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59,12882,3,3.0,3.4,3.0
844,844,2019-20,Spring,CS,3724,Human-Computr Intrctn,Kulak,3.88,71.2,22.0,3.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59,13023,3,1.5,3.9,8.0
845,845,2020-21,Fall,CS,1014,Intro Computational Thinking,Kafura,3.5,42.4,20.3,18.6,5.1,5.1,1.7,1.7,3.4,0.0,1.7,0.0,0.0,3,59,82932,3,4.7,2.7,3.0
846,846,2022-23,Fall,CS,3724,Human-Computr Intrctn,Kulak,2.89,11.9,13.6,15.3,20.3,10.2,10.2,8.5,3.4,5.1,0.0,0.0,1.7,0,59,83301,3,1.5,3.9,8.0
847,847,2019-20,Fall,CS,3214,Computer Systems,McQuain,2.52,15.0,0.0,3.3,15.0,11.7,3.3,41.7,5.0,1.7,1.7,1.7,0.0,1,60,82820,3,2.9,4.3,23.0
848,848,2019-20,Fall,CS,5044,Object-Oriented Pgmming Java,Kulczycki,3.43,33.3,20.0,15.0,21.7,5.0,1.7,1.7,0.0,0.0,0.0,0.0,1.7,0,60,82896,3,3.0,3.4,3.0
849,849,2019-20,Fall,CS,4114,Formal Languages,Mohammed,2.58,5.0,8.3,6.7,18.3,20.0,16.7,8.3,8.3,3.3,1.7,1.7,1.7,0,60,90108,3,4.7,3.3,3.0
850,850,2020-21,Spring,CS,4624,Multimedia/Hypertext,Fox,3.53,41.7,21.7,10.0,13.3,5.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0,60,13179,3,3.4,4.3,25.0
851,851,2020-21,Spring,CS,5664,Social Media Analytics,Ramakrishnan,3.37,31.7,31.7,15.0,8.3,3.3,1.7,1.7,1.7,0.0,0.0,0.0,5.0,0,60,13304,3,5.0,4.0,3.0
852,852,2021-22,Spring,CS,3724,Human-Computr Intrctn,Kulak,3.01,11.7,16.7,18.3,20.0,13.3,11.7,3.3,1.7,0.0,0.0,0.0,3.3,1,60,20735,3,1.5,3.9,8.0
853,853,2022-23,Spring,CS,5804,Intro Artificial Intelligence,Chen,3.67,56.7,10.0,18.3,10.0,3.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0,60,13557,3,1.6,3.9,8.0
854,854,2022-23,Spring,CS,5614,Database Management Systems,Gulzar,3.89,66.7,31.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60,20665,3,0.0,0.0,0.0
855,855,2023-24,Fall,CS,5934,Capstone Project,Farghally,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,83524,3,4.7,3.3,3.0
856,856,2018-19,Fall,CS,1014,Intro Computational Thinking,Kafura,3.4,44.3,14.8,14.8,9.8,4.9,3.3,0.0,3.3,3.3,0.0,0.0,1.6,1,61,82640,3,4.7,2.7,3.0
857,857,2018-19,Spring,CS,3704,Intermed Software Des,Servant Cortes,3.59,50.8,19.7,11.5,8.2,1.6,3.3,3.3,0.0,0.0,1.6,0.0,0.0,0,61,12816,3,,,
858,858,2020-21,Spring,CS,4104,Data and Algorithm Analysis,Ji,3.51,24.6,27.9,31.1,14.8,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,3,61,13173,3,2.3,3.8,5.0
859,859,2021-22,Spring,CS,4104,Data and Algorithm Analysis,Ji,3.39,24.6,23.0,23.0,18.0,3.3,3.3,3.3,1.6,0.0,0.0,0.0,0.0,2,61,13297,3,2.3,3.8,5.0
860,860,2021-22,Spring,CS,5664,Social Media Analytics,Butler,3.74,63.9,11.5,9.8,13.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61,21614,3,4.2,4.0,3.0
861,861,2022-23,Spring,CS,4104,Data and Algorithm Analysis,Sandu,2.51,14.8,9.8,8.2,14.8,8.2,4.9,11.5,9.8,3.3,4.9,3.3,6.6,3,61,21269,3,3.1,3.6,10.0
862,862,2023-24,Fall,CS,1054,Intro to Programming in Java,Dongre,3.24,42.6,9.8,11.5,11.5,3.3,3.3,9.8,4.9,0.0,0.0,0.0,3.3,12,61,83278,3,2.0,4.4,3.0
863,863,2018-19,Fall,CS,5644,Machine Learning with Big Data,Ramakrishnan,3.6,48.4,22.6,11.3,9.7,3.2,3.2,0.0,0.0,0.0,0.0,0.0,1.6,0,62,82778,3,5.0,4.0,3.0
864,864,2019-20,Fall,CS,5644,Machine Learning with Big Data,Ramakrishnan,3.52,33.9,29.0,14.5,12.9,6.5,0.0,1.6,0.0,0.0,1.6,0.0,0.0,0,62,82916,3,5.0,4.0,3.0
865,865,2019-20,Fall,CS,3114,Data Structures and Algorithms,Davis,2.62,8.1,9.7,19.4,24.2,4.8,11.3,4.8,0.0,1.6,6.5,0.0,9.7,4,62,90099,3,4.9,3.6,21.0
866,866,2019-20,Spring,CS,3114,Data Structures and Algorithms,Edmison,3.69,59.7,21.0,6.5,8.1,1.6,0.0,1.6,0.0,0.0,0.0,0.0,1.6,2,62,13007,3,1.0,5.0,1.0
867,867,2020-21,Fall,CS,3754,Cloud Software Development,Esakia,3.58,66.1,3.2,14.5,1.6,3.2,3.2,3.2,1.6,1.6,1.6,0.0,0.0,0,62,83035,3,4.5,1.5,2.0
868,868,2020-21,Spring,CS,4104,Data and Algorithm Analysis,Murali,2.84,12.9,11.3,9.7,14.5,17.7,17.7,8.1,4.8,0.0,1.6,0.0,1.6,1,62,13172,3,4.1,3.1,22.0
869,869,2021-22,Fall,CS,4104,Data and Algorithm Analysis,Raghvendra,2.66,11.3,8.1,9.7,17.7,12.9,9.7,9.7,9.7,6.5,4.8,0.0,0.0,4,62,83123,3,3.0,4.5,2.0
870,870,2021-22,Fall,CS,3114,Data Structures and Algorithms,Sullivan,2.98,22.6,8.1,19.4,16.1,8.1,8.1,9.7,1.6,1.6,0.0,1.6,3.2,9,62,93086,3,2.6,4.1,19.0
871,871,2021-22,Spring,CS,1014,Intro Computational Thinking,Kafura,3.0,29.0,14.5,9.7,11.3,9.7,6.5,4.8,6.5,0.0,1.6,1.6,4.8,4,62,13169,3,4.7,2.7,3.0
872,872,2022-23,Spring,CS,4104,Data and Algorithm Analysis,Sandu,2.32,8.1,6.5,6.5,12.9,12.9,9.7,11.3,12.9,4.8,6.5,1.6,6.5,5,62,13405,3,3.1,3.6,10.0
873,873,2022-23,Spring,CS,5024,Ethics & Professionalism in CS,Farghally,3.97,95.2,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62,22170,3,4.7,3.3,3.0
874,874,2023-24,Fall,CS,3604,Professionalism in Computing,Dunlap,3.71,72.6,11.3,1.6,3.2,3.2,4.8,0.0,1.6,0.0,0.0,1.6,0.0,1,62,83369,3,5.0,1.0,4.0
875,875,2018-19,Spring,CS,3304,Comparative Languages,Gracanin,2.68,11.1,3.2,14.3,22.2,15.9,7.9,11.1,4.8,3.2,1.6,1.6,3.2,3,63,12810,3,1.6,4.4,7.0
876,876,2020-21,Fall,CS,3114,Data Structures and Algorithms,McQuain,2.75,15.9,7.9,9.5,14.3,9.5,6.3,31.7,0.0,3.2,0.0,0.0,1.6,1,63,83019,3,2.9,4.3,23.0
877,877,2020-21,Fall,CS,4264,Principles Computer Security,Yao,3.82,76.2,9.5,1.6,7.9,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63,83042,3,4.0,3.0,1.0
878,878,2021-22,Spring,CS,2104,Intro to Problem Solving in CS,Cao,3.47,36.5,25.4,11.1,12.7,6.3,3.2,1.6,0.0,3.2,0.0,0.0,0.0,1,63,13197,3,2.0,4.9,13.0
879,879,2021-22,Spring,CS,5525,Data Analytics,Karpatne,3.63,25.4,42.9,25.4,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63,13417,3,4.5,3.5,4.0
